V1	V2	V3	V4
TFAP2C	7022	SCAF1	58506
TFAP2C	7022	RTBDN	83546
TFAP2C	7022	RNPEP	6051
TFAP2C	7022	RNF19B	127544
TFAP2C	7022	RBPJ	3516
TFAP2C	7022	PTCHD2	57540
TFAP2C	7022	PPP1R14B	26472
TFAP2C	7022	POU2F1	5451
TFAP2C	7022	PLAGL2	5326
TFAP2C	7022	PIP4K2B	8396
TFAP2C	7022	PHF15	23338
TFAP2C	7022	PHF1	5252
TFAP2C	7022	PDE8A	5151
TFAP2C	7022	PBX3	5090
TFAP2C	7022	MYO1C	4641
TFAP2C	7022	MUS81	80198
TFAP2C	7022	MIR92A1	407048
TFAP2C	7022	MIR20A	406982
TFAP2C	7022	MIR19B1	406980
TFAP2C	7022	MIR19A	406979
TFAP2C	7022	MIR18A	406953
TFAP2C	7022	MIR17	406952
TFAP2C	7022	MIOS	54468
TFAP2C	7022	MIDN	90007
TFAP2C	7022	MEIS2	4212
TFAP2C	7022	MARK3	4140
TFAP2C	7022	LSM1	27257
TFAP2C	7022	LHX2	9355
TFAP2C	7022	KDM2A	22992
TFAP2C	7022	ING2	3622
TFAP2C	7022	HOXA9	3205
TFAP2C	7022	GPRC5C	55890
TFAP2C	7022	GPR137	56834
TFAP2C	7022	GON4L	54856
TFAP2C	7022	GDPGP1	390637
TFAP2C	7022	GATA2	2624
TFAP2C	7022	FMNL1	752
TFAP2C	7022	FAM53B	9679
TFAP2C	7022	ESR1	2099
TFAP2C	7022	EPB41L1	2036
TFAP2C	7022	EID2	163126
TFAP2C	7022	DKKL1	27120
TFAP2C	7022	CREB3	10488
TFAP2C	7022	CLIP1	6249
TFAP2C	7022	BRF1	2972
TFAP2C	7022	BNIP2	663
TFAP2C	7022	BCL3	602
TFAP2C	7022	BAG6	7917
TFAP2C	7022	ATF3	467
TFAP2C	7022	ACAP2	23527
TFAP2C	7022	AATK	9625
TFAP2A	7020	ZSWIM6	57688
TFAP2A	7020	ZNFX1	57169
TFAP2A	7020	ZNF653	115950
TFAP2A	7020	ZDHHC2	51201
TFAP2A	7020	ZDHHC14	79683
TFAP2A	7020	WDFY2	115825
TFAP2A	7020	VEGFB	7423
TFAP2A	7020	UST	10090
TFAP2A	7020	ULK2	9706
TFAP2A	7020	UBE2Q1	55585
TFAP2A	7020	TUBG2	27175
TFAP2A	7020	TRIM8	81603
TFAP2A	7020	TPGS1	91978
TFAP2A	7020	TMEM200B	399474
TFAP2A	7020	TGFA	7039
TFAP2A	7020	TFAP2A	7020
TFAP2A	7020	TERF2	7014
TFAP2A	7020	TBCC	6903
TFAP2A	7020	SYT7	9066
TFAP2A	7020	SUMO2	6613
TFAP2A	7020	STAU1	6780
TFAP2A	7020	SRGAP1	57522
TFAP2A	7020	SPHK1	8877
TFAP2A	7020	SOS1	6654
TFAP2A	7020	SNORA74A	26821
TFAP2A	7020	SNHG4	724102
TFAP2A	7020	SMPD1	6609
TFAP2A	7020	SMEK1	55671
TFAP2A	7020	SMAD7	4092
TFAP2A	7020	SKIL	6498
TFAP2A	7020	SHMT2	6472
TFAP2A	7020	SGK3	23678
TFAP2A	7020	SERTAD3	29946
TFAP2A	7020	SERPINE1	5054
TFAP2A	7020	SDC4	6385
TFAP2A	7020	SCAND1	51282
TFAP2A	7020	SCAF1	58506
TFAP2A	7020	RRAS	6237
TFAP2A	7020	RNPEP	6051
TFAP2A	7020	RNF19B	127544
TFAP2A	7020	RECQL4	9401
TFAP2A	7020	PTGS2	5743
TFAP2A	7020	PTGDS	5730
TFAP2A	7020	PTCHD2	57540
TFAP2A	7020	PRNP	5621
TFAP2A	7020	PRICKLE4	29964
TFAP2A	7020	PPL	5493
TFAP2A	7020	POLD1	5424
TFAP2A	7020	PLK3	1263
TFAP2A	7020	PLEKHN1	84069
TFAP2A	7020	PLAGL2	5326
TFAP2A	7020	PIP4K2B	8396
TFAP2A	7020	PHF15	23338
TFAP2A	7020	PHF1	5252
TFAP2A	7020	PFKFB3	5209
TFAP2A	7020	PEX3	8504
TFAP2A	7020	PENK	5179
TFAP2A	7020	PDHA1	5160
TFAP2A	7020	PBX3	5090
TFAP2A	7020	PARP1	142
TFAP2A	7020	PA2G4	5036
TFAP2A	7020	ODC1	4953
TFAP2A	7020	NR3C1	2908
TFAP2A	7020	NQO1	1728
TFAP2A	7020	NF1	4763
TFAP2A	7020	MYO1C	4641
TFAP2A	7020	MUS81	80198
TFAP2A	7020	MTRR	4552
TFAP2A	7020	MTHFR	4524
TFAP2A	7020	MPG	4350
TFAP2A	7020	MORF4L1	10933
TFAP2A	7020	MLL	4297
TFAP2A	7020	MIR92A1	407048
TFAP2A	7020	MIR3650	100500824
TFAP2A	7020	MIR20A	406982
TFAP2A	7020	MIR19B1	406980
TFAP2A	7020	MIR19A	406979
TFAP2A	7020	MIR18A	406953
TFAP2A	7020	MIR17	406952
TFAP2A	7020	MIR1281	100302237
TFAP2A	7020	MIOS	54468
TFAP2A	7020	MIDN	90007
TFAP2A	7020	MEIS2	4212
TFAP2A	7020	MATR3	9782
TFAP2A	7020	MARK3	4140
TFAP2A	7020	MARK1	4139
TFAP2A	7020	MAPT	4137
TFAP2A	7020	MAGI3	260425
TFAP2A	7020	LSM1	27257
TFAP2A	7020	LPP	4026
TFAP2A	7020	LOC100507401	100507401
TFAP2A	7020	LOC100131691	100131691
TFAP2A	7020	LIFR	3977
TFAP2A	7020	LHX2	9355
TFAP2A	7020	KRT5	3852
TFAP2A	7020	KRT17	3872
TFAP2A	7020	KIFC3	3801
TFAP2A	7020	KIF2A	3796
TFAP2A	7020	KDM2A	22992
TFAP2A	7020	ITGB1	3688
TFAP2A	7020	ITGA2	3673
TFAP2A	7020	IRF1	3659
TFAP2A	7020	ING2	3622
TFAP2A	7020	IL8	3576
TFAP2A	7020	IGF1R	3480
TFAP2A	7020	IFNGR1	3459
TFAP2A	7020	HOXC12	3228
TFAP2A	7020	HOXA9	3205
TFAP2A	7020	HMOX1	3162
TFAP2A	7020	HIP1	3092
TFAP2A	7020	HEY1	23462
TFAP2A	7020	HDAC4	9759
TFAP2A	7020	GYG1	2992
TFAP2A	7020	GUSB	2990
TFAP2A	7020	GUCA2A	2980
TFAP2A	7020	GPRC5C	55890
TFAP2A	7020	GPR137	56834
TFAP2A	7020	GON4L	54856
TFAP2A	7020	GLUD1	2746
TFAP2A	7020	GDPGP1	390637
TFAP2A	7020	GATA2	2624
TFAP2A	7020	FZD5	7855
TFAP2A	7020	FMNL1	752
TFAP2A	7020	FLII	2314
TFAP2A	7020	FJX1	24147
TFAP2A	7020	FBXW2	26190
TFAP2A	7020	FAS	355
TFAP2A	7020	FAM53B	9679
TFAP2A	7020	EXOC3	11336
TFAP2A	7020	EPB41L1	2036
TFAP2A	7020	EP300	2033
TFAP2A	7020	ENG	2022
TFAP2A	7020	ELN	2006
TFAP2A	7020	ELK1	2002
TFAP2A	7020	EID2	163126
TFAP2A	7020	DSG2	1829
TFAP2A	7020	DPY19L1	23333
TFAP2A	7020	DDX5	1655
TFAP2A	7020	CTNNB1	1499
TFAP2A	7020	CTBP1-AS1	92070
TFAP2A	7020	CTBP1	1487
TFAP2A	7020	CREB3	10488
TFAP2A	7020	CRABP2	1382
TFAP2A	7020	CNOT2	4848
TFAP2A	7020	CLIP1	6249
TFAP2A	7020	CELSR1	9620
TFAP2A	7020	CDKL3	51265
TFAP2A	7020	BSG	682
TFAP2A	7020	BEND3	57673
TFAP2A	7020	BCL3	602
TFAP2A	7020	BCKDHA	593
TFAP2A	7020	BAG6	7917
TFAP2A	7020	BAG4	9530
TFAP2A	7020	B4GALT5	9334
TFAP2A	7020	ATP2A3	489
TFAP2A	7020	ATP1A1	476
TFAP2A	7020	ATF2	1386
TFAP2A	7020	ARSB	411
TFAP2A	7020	ARHGAP27	201176
TFAP2A	7020	ANKRD13B	124930
TFAP2A	7020	ADD1	118
TFAP2A	7020	ACSL3	2181
TFAP2A	7020	ACD	65057
TFAP2A	7020	ACAP2	23527
TFAP2A	7020	AATK	9625
STAT6	6778	SOCS3	9021
STAT6	6778	SOCS2	8835
STAT5B	6777	PIM1	5292
STAT5B	6777	CCND3	896
STAT5B	6777	CCND1	595
STAT5B	6777	BCL6	604
STAT5A	6776	PIM1	5292
STAT5A	6776	CCND3	896
STAT5A	6776	CCND2	894
STAT5A	6776	CCND1	595
STAT4	6775	SOCS3	9021
STAT4	6775	SOCS2	8835
STAT4	6775	PIM1	5292
STAT4	6775	MYC	4609
STAT4	6775	IRF1	3659
STAT3	6774	VIP	7432
STAT3	6774	VEGFA	7422
STAT3	6774	TNF	7124
STAT3	6774	SOCS2	8835
STAT3	6774	SOCS1	8651
STAT3	6774	PIM1	5292
STAT3	6774	OSM	5008
STAT3	6774	MYC	4609
STAT3	6774	JUN	3725
STAT3	6774	IRF1	3659
STAT3	6774	FCGR1A	2209
STAT3	6774	CCND3	896
STAT3	6774	CCND1	595
STAT3	6774	CCL2	6347
STAT3	6774	BCL2L1	598
STAT2	6773	SOCS3	9021
STAT2	6773	SOCS2	8835
STAT1	6772	VIP	7432
STAT1	6772	TP53	7157
STAT1	6772	SOCS2	8835
STAT1	6772	PSMB9	5698
STAT1	6772	PIM1	5292
STAT1	6772	MYC	4609
STAT1	6772	JUN	3725
STAT1	6772	IRF1	3659
STAT1	6772	FCGR1A	2209
STAT1	6772	CCL2	6347
STAT1	6772	BCL6	604
SRF	6722	ZSWIM6	57688
SRF	6722	ZNF644	84146
SRF	6722	ZEB1	6935
SRF	6722	WWTR1-AS1	100128025
SRF	6722	VIL1	7429
SRF	6722	TPM1	7168
SRF	6722	TLE3	7090
SRF	6722	TAGLN	6876
SRF	6722	TADA3	10474
SRF	6722	SUN2	25777
SRF	6722	STX10	8677
SRF	6722	PTMS	5763
SRF	6722	PTGES3L-AARSD1	100885850
SRF	6722	PTGES3L	100885848
SRF	6722	PRM2	5620
SRF	6722	PRM1	5619
SRF	6722	PPIA	5478
SRF	6722	PLP2	5355
SRF	6722	PLEKHG2	64857
SRF	6722	PFKFB3	5209
SRF	6722	PDLIM5	10611
SRF	6722	OCSTAMP	128506
SRF	6722	NR2F6	2063
SRF	6722	NR2F2	7026
SRF	6722	NPAS4	266743
SRF	6722	NPAS2	4862
SRF	6722	NFE2L2	4780
SRF	6722	MYO1E	4643
SRF	6722	MYL9	10398
SRF	6722	MYADM	91663
SRF	6722	MTCH1	23787
SRF	6722	MRRF	92399
SRF	6722	MIR4657	100616393
SRF	6722	MIR21	406991
SRF	6722	MIR1469	100302258
SRF	6722	MCL1	4170
SRF	6722	MAPKAPK2	9261
SRF	6722	LPP-AS2	339929
SRF	6722	LPP	4026
SRF	6722	LOC728431	728431
SRF	6722	LOC606724	606724
SRF	6722	LOC100506810	100506810
SRF	6722	KIF16B	55614
SRF	6722	KCNH2	3757
SRF	6722	JUNB	3726
SRF	6722	IRF2BPL	64207
SRF	6722	HOXA-AS3	100133311
SRF	6722	HNMT	3176
SRF	6722	GRK6	2870
SRF	6722	GADD45G	10912
SRF	6722	FOXP1	27086
SRF	6722	FLJ13197	79667
SRF	6722	FILIP1L	11259
SRF	6722	FAM100A	124402
SRF	6722	EGR3	1960
SRF	6722	EGR2	1959
SRF	6722	EGR1	1958
SRF	6722	DUSP5	1847
SRF	6722	DUSP2	1844
SRF	6722	DGKH	160851
SRF	6722	CYR61	3491
SRF	6722	CTSA	5476
SRF	6722	CTGF	1490
SRF	6722	CSRP1	1465
SRF	6722	CREB3	10488
SRF	6722	CFL1	1072
SRF	6722	CD248	57124
SRF	6722	CAPN13	92291
SRF	6722	C9orf96	169436
SRF	6722	C11orf51	25906
SRF	6722	C10orf76	79591
SRF	6722	ATF3	467
SRF	6722	ASB2	51676
SRF	6722	ARC	23237
SRF	6722	AKAP12	9590
SRF	6722	ACTG1	71
SRF	6722	ACTB	60
SRF	6722	ACTA1	58
SPI1	6688	REL	5966
SPI1	6688	NOS3	4846
SPI1	6688	NCF4	4689
SPI1	6688	NCF2	4688
SPI1	6688	MNDA	4332
SPI1	6688	LSP1	4046
SPI1	6688	ITGB2	3689
SPI1	6688	ITGB1	3688
SPI1	6688	ITGAM	3684
SPI1	6688	ITGA2B	3674
SPI1	6688	IL3RA	3563
SPI1	6688	IL1RN	3557
SPI1	6688	EBI3	10148
SPI1	6688	CSF3R	1441
SPI1	6688	CSF2RA	1438
SPI1	6688	CSF1	1435
SPI1	6688	CIITA	4261
SPI1	6688	CD68	968
SPI1	6688	BTK	695
SPI1	6688	ABCB4	5244
SP1	6667	ZNF787	126208
SP1	6667	ZNF524	147807
SP1	6667	ZNF512	84450
SP1	6667	ZBTB8OS	339487
SP1	6667	ZBTB7A	51341
SP1	6667	ZBTB5	9925
SP1	6667	ZBTB22	9278
SP1	6667	YIF1A	10897
SP1	6667	WTAP	9589
SP1	6667	WHSC1L1	54904
SP1	6667	VPS35	55737
SP1	6667	VEGFA	7422
SP1	6667	USP32	84669
SP1	6667	UBP1	7342
SP1	6667	UBAP2L	9898
SP1	6667	TSNAXIP1	55815
SP1	6667	TSEN34	79042
SP1	6667	TRIP10	9322
SP1	6667	TRAF7	84231
SP1	6667	TNFRSF12A	51330
SP1	6667	TNFRSF10A	8797
SP1	6667	TMEM57	55219
SP1	6667	TMEM208	29100
SP1	6667	TMEM198	130612
SP1	6667	TINF2	26277
SP1	6667	TIMM50	92609
SP1	6667	TGFB1	7040
SP1	6667	TEX2	55852
SP1	6667	TEF	7008
SP1	6667	TEAD2	8463
SP1	6667	TAPBP	6892
SP1	6667	TAL1	6886
SP1	6667	SYNCRIP	10492
SP1	6667	SWI5	375757
SP1	6667	STXBP5L	9515
SP1	6667	STX5	6811
SP1	6667	STAG3	10734
SP1	6667	SSX2IP	117178
SP1	6667	SRSF2	6427
SP1	6667	SPRED3	399473
SP1	6667	SPAG4	6676
SP1	6667	SP1	6667
SP1	6667	SOWAHC	65124
SP1	6667	SMAD3	4088
SP1	6667	SMAD2	4087
SP1	6667	SLITRK4	139065
SP1	6667	SLC38A3	10991
SP1	6667	SIPA1	6494
SP1	6667	SIN3A	25942
SP1	6667	SEZ6L2	26470
SP1	6667	SETD3	84193
SP1	6667	SESN1	27244
SP1	6667	SEMA7A	8482
SP1	6667	SEC16A	9919
SP1	6667	SCARF1	8578
SP1	6667	SCAF1	58506
SP1	6667	SAP130	79595
SP1	6667	SAMD4B	55095
SP1	6667	RYR1	6261
SP1	6667	RXRB	6257
SP1	6667	RRBP1	6238
SP1	6667	RRAS	6237
SP1	6667	RPS3A	6189
SP1	6667	RORA	6095
SP1	6667	RNF5P1	286140
SP1	6667	RNF5	6048
SP1	6667	RGS19	10287
SP1	6667	RELA	5970
SP1	6667	REL	5966
SP1	6667	RASSF7	8045
SP1	6667	RASSF2	9770
SP1	6667	RASGRP2	10235
SP1	6667	RALB	5899
SP1	6667	RABGAP1	23637
SP1	6667	RAB4B-EGLN2	100529264
SP1	6667	RAB4B	53916
SP1	6667	RAB40C	57799
SP1	6667	PTRH1	138428
SP1	6667	PTPN23	25930
SP1	6667	PTK7	5754
SP1	6667	PRR14L	253143
SP1	6667	PROCA1	147011
SP1	6667	PPT2-EGFL8	100532746
SP1	6667	PPT2	9374
SP1	6667	PPRC1	23082
SP1	6667	PPP1R3E	90673
SP1	6667	PPP1R3D	5509
SP1	6667	PPM1B	5495
SP1	6667	POU5F1	5460
SP1	6667	PLCD1	5333
SP1	6667	PIM1	5292
SP1	6667	PIGV	55650
SP1	6667	PHLPP1	23239
SP1	6667	PGRMC2	10424
SP1	6667	PFKFB4	5210
SP1	6667	PDGFB	5155
SP1	6667	PDE4DIP	9659
SP1	6667	PCSK4	54760
SP1	6667	PCF11	51585
SP1	6667	PBX2	5089
SP1	6667	PAK4	10298
SP1	6667	PAIP2B	400961
SP1	6667	PABPC1	26986
SP1	6667	OSBP	5007
SP1	6667	NUP98	4928
SP1	6667	NR3C2	4306
SP1	6667	NR1H2	7376
SP1	6667	NOTCH3	4854
SP1	6667	NOL3	8996
SP1	6667	NLK	51701
SP1	6667	NFYC	4802
SP1	6667	NFE2L1	4779
SP1	6667	NFE2	4778
SP1	6667	NDUFAF3	25915
SP1	6667	NDE1	54820
SP1	6667	NCKAP5L	57701
SP1	6667	NAT9	26151
SP1	6667	MYLPF	29895
SP1	6667	MUS81	80198
SP1	6667	MTRNR2L2	100462981
SP1	6667	MSTO2P	100129405
SP1	6667	MSTO1	55154
SP1	6667	MIR636	693221
SP1	6667	MIR548H4	100313884
SP1	6667	MIR484	619553
SP1	6667	MIR3193	100422904
SP1	6667	MIR26B	407017
SP1	6667	MEX3C	51320
SP1	6667	MEIG1	644890
SP1	6667	MEF2D	4209
SP1	6667	MECP2	4204
SP1	6667	MDC1	9656
SP1	6667	MCTS1	28985
SP1	6667	MBTD1	54799
SP1	6667	MBD6	114785
SP1	6667	MAT2A	4144
SP1	6667	MAST1	22983
SP1	6667	MAPKAPK3	7867
SP1	6667	MAP3K6	9064
SP1	6667	MAP3K11	4296
SP1	6667	MAFG-AS1	92659
SP1	6667	MAF1	84232
SP1	6667	LY75-CD302	100526664
SP1	6667	LY75	4065
SP1	6667	LRRC8E	80131
SP1	6667	LRRC3-AS1	100861510
SP1	6667	LOC652276	652276
SP1	6667	LOC100506421	100506421
SP1	6667	LOC100506068	100506068
SP1	6667	LOC100128822	100128822
SP1	6667	LGALS12	85329
SP1	6667	LDHB	3945
SP1	6667	LCAT	3931
SP1	6667	KRT19	3880
SP1	6667	KREMEN2	79412
SP1	6667	KLF7	8609
SP1	6667	KLF5	688
SP1	6667	KIF1C	10749
SP1	6667	KIAA2018	205717
SP1	6667	KIAA1875	340390
SP1	6667	KDM5B-AS1	100506696
SP1	6667	KDM3A	55818
SP1	6667	KCTD9	54793
SP1	6667	KCTD21	283219
SP1	6667	KCNH8	131096
SP1	6667	KCND1	3750
SP1	6667	JUND	3727
SP1	6667	JUN	3725
SP1	6667	IVNS1ABP	10625
SP1	6667	ITGB1	3688
SP1	6667	ITGAV	3685
SP1	6667	ITGAM	3684
SP1	6667	IRF5	3663
SP1	6667	IP6K2	51447
SP1	6667	INSR	3643
SP1	6667	ING1	3621
SP1	6667	INCA1	388324
SP1	6667	IGFBP2	3485
SP1	6667	IGF2BP1	10642
SP1	6667	IFNGR1	3459
SP1	6667	IER5L	389792
SP1	6667	IDI1	3422
SP1	6667	IDH1	3417
SP1	6667	ID1	3397
SP1	6667	HTRA2	27429
SP1	6667	HSPA8	3312
SP1	6667	HRAS	3265
SP1	6667	HOXB7	3217
SP1	6667	HNRNPUL1	11100
SP1	6667	HNRNPU	3192
SP1	6667	HES1	3280
SP1	6667	HERPUD2	64224
SP1	6667	HDAC6	10013
SP1	6667	GZF1	64412
SP1	6667	GRM2	2912
SP1	6667	GRK6	2870
SP1	6667	GPT	2875
SP1	6667	GPSM3	63940
SP1	6667	GPR137	56834
SP1	6667	GPC3	2719
SP1	6667	GPANK1	7918
SP1	6667	GGT7	2686
SP1	6667	GGA1	26088
SP1	6667	GEMIN7	79760
SP1	6667	FZD2	2535
SP1	6667	FXR2	9513
SP1	6667	FRYL	285527
SP1	6667	FOSL1	8061
SP1	6667	FNTA	2339
SP1	6667	FLJ90757	440465
SP1	6667	FLII	2314
SP1	6667	FKBP8	23770
SP1	6667	FKBP14	55033
SP1	6667	FDXR	2232
SP1	6667	FBXL19-AS1	283932
SP1	6667	FBXL19	54620
SP1	6667	FASN	2194
SP1	6667	FARP2	9855
SP1	6667	FAM40B	57464
SP1	6667	FAM214B	80256
SP1	6667	FAM20B	9917
SP1	6667	EXOC3	11336
SP1	6667	EVI5L	115704
SP1	6667	ERI3	79033
SP1	6667	EPO	2056
SP1	6667	EHMT2	10919
SP1	6667	EGLN2	112398
SP1	6667	EGFL7	51162
SP1	6667	EDA	1896
SP1	6667	DUSP5	1847
SP1	6667	DNPEP	23549
SP1	6667	DNAJC4	3338
SP1	6667	DKKL1	27120
SP1	6667	DHFR	1719
SP1	6667	DDX5	1655
SP1	6667	DDIT4	54541
SP1	6667	DDI2	84301
SP1	6667	DCUN1D4	23142
SP1	6667	DCAF15	90379
SP1	6667	DACT3	147906
SP1	6667	CYP46A1	10858
SP1	6667	CTTNBP2NL	55917
SP1	6667	CTF1	1489
SP1	6667	CTDSP1	58190
SP1	6667	CSRNP1	64651
SP1	6667	CS	1431
SP1	6667	CRTC2	200186
SP1	6667	CRHR1	1394
SP1	6667	CRELD2	79174
SP1	6667	CORO1C	23603
SP1	6667	CLC	1178
SP1	6667	CHTF8	54921
SP1	6667	CHPF	79586
SP1	6667	CHP1	11261
SP1	6667	CHD6	84181
SP1	6667	CELSR3	1951
SP1	6667	CDKN2D	1032
SP1	6667	CDKN2B	1030
SP1	6667	CDKL3	51265
SP1	6667	CDKL2	8999
SP1	6667	CDK5	1020
SP1	6667	CDK2	1017
SP1	6667	CDH3	1001
SP1	6667	CDC25A	993
SP1	6667	CD83	9308
SP1	6667	CD3EAP	10849
SP1	6667	CCNT2	905
SP1	6667	CCND2	894
SP1	6667	CCL20	6364
SP1	6667	CBX8	57332
SP1	6667	CAMTA1	23261
SP1	6667	CALM3	808
SP1	6667	CADM1	23705
SP1	6667	C9orf169	375791
SP1	6667	C22orf25	128989
SP1	6667	C1orf27	54953
SP1	6667	C19orf55	148137
SP1	6667	C17orf81	23587
SP1	6667	C17orf61-PLSCR3	100529211
SP1	6667	C17orf61	254863
SP1	6667	C11orf68	83638
SP1	6667	C10orf76	79591
SP1	6667	C10orf140	387640
SP1	6667	BZW1	9689
SP1	6667	BTK	695
SP1	6667	BRSK1	84446
SP1	6667	BPNT1	10380
SP1	6667	BMF	90427
SP1	6667	BCL3	602
SP1	6667	BCAR1	9564
SP1	6667	BAG1	573
SP1	6667	ATPAF2	91647
SP1	6667	ATF2	1386
SP1	6667	ARVCF	421
SP1	6667	ARRB2	409
SP1	6667	ARNTL	406
SP1	6667	ARID4A	5926
SP1	6667	ARID1A	8289
SP1	6667	ARHGEF19	128272
SP1	6667	ARAP1	116985
SP1	6667	APLP2	334
SP1	6667	ALKBH7	84266
SP1	6667	AKTIP	64400
SP1	6667	AKT1S1	84335
SP1	6667	AGT	183
SP1	6667	AGPAT1	10554
SP1	6667	ADK	132
SP1	6667	ACTR5	79913
SP1	6667	ACO2	50
SP1	6667	ABCG1	9619
SMAD4	4089	CDKN2B	1030
SMAD4	4089	CDKN1A	1026
SMAD3	4088	MYC	4609
SMAD1	4086	ID3	3399
SMAD1	4086	ID2	3398
RXRA	6256	CPT1A	1374
RXRA	6256	APOC3	345
RXRA	6256	APOA5	116519
RXRA	6256	APOA1	335
RXRA	6256	ACSL3	2181
RXRA	6256	ACOX1	51
RORA	6095	ARNTL	406
REST	5978	ZNF367	195828
REST	5978	ZBTB48	3104
REST	5978	ZBTB4	57659
REST	5978	VIP	7432
REST	5978	VGF	7425
REST	5978	UROD	7389
REST	5978	UCN	7349
REST	5978	TRIQK	286144
REST	5978	TNR	7143
REST	5978	TMEM198	130612
REST	5978	TMEM131	23505
REST	5978	TAOK3	51347
REST	5978	SYT6	148281
REST	5978	SYT4	6860
REST	5978	SYP	6855
REST	5978	STX10	8677
REST	5978	STMN3	50861
REST	5978	STMN2	11075
REST	5978	SOGA3	387104
REST	5978	SNX17	9784
REST	5978	SNAP25	6616
REST	5978	SLC5A1	6523
REST	5978	SLC39A9	55334
REST	5978	SLC18A3	6572
REST	5978	SCN2A	6326
REST	5978	SCHIP1	29970
REST	5978	SCAMP5	192683
REST	5978	RUNDC3A	10900
REST	5978	RTN2	6253
REST	5978	RNF41	10193
REST	5978	RIMKLA	284716
REST	5978	RGS20	8601
REST	5978	RDH13	112724
REST	5978	PTPRN	5798
REST	5978	PHYHIPL	84457
REST	5978	PDGFB	5155
REST	5978	PDE2A	5138
REST	5978	PCSK2	5126
REST	5978	PCDHGB8P	56120
REST	5978	PCDHGB7	56099
REST	5978	PCDHGB5	56101
REST	5978	PCDHGB2	56103
REST	5978	PCDHGB1	56104
REST	5978	PCDHGA3	56112
REST	5978	PAQR4	124222
REST	5978	OPRM1	4988
REST	5978	OMG	4974
REST	5978	OLFM3	118427
REST	5978	OGDHL	55753
REST	5978	NXPH1	30010
REST	5978	NRSN1	140767
REST	5978	NPTX2	4885
REST	5978	NPAS4	266743
REST	5978	NEFM	4741
REST	5978	NAV1	89796
REST	5978	MIR9-3	407051
REST	5978	MIR124-3	406909
REST	5978	MIR124-2	406908
REST	5978	MGAT5B	146664
REST	5978	METTL5	29081
REST	5978	MAPT-IT1	100130148
REST	5978	MAPT	4137
REST	5978	MAD2L1BP	9587
REST	5978	LRIT2	340745
REST	5978	LOC643669	643669
REST	5978	LOC200726	200726
REST	5978	LOC147670	147670
REST	5978	LOC100130155	100130155
REST	5978	LINC00485	283432
REST	5978	LIN28A	79727
REST	5978	LHX3	8022
REST	5978	LGI4	163175
REST	5978	KRT86	3892
REST	5978	KCNH6	81033
REST	5978	KCNH4	23415
REST	5978	JAGN1	84522
REST	5978	IRF9	10379
REST	5978	IQSEC3	440073
REST	5978	IGSF10	285313
REST	5978	HSPA1L	3305
REST	5978	HOXA6	3203
REST	5978	HIST1H2BK	85236
REST	5978	HIC1	3090
REST	5978	HHATL	57467
REST	5978	GRM4	2914
REST	5978	GRIN1	2902
REST	5978	GPS2	2874
REST	5978	GNAS	2778
REST	5978	FAM78A	286336
REST	5978	FAM155B	27112
REST	5978	ENOX1	55068
REST	5978	DNER	92737
REST	5978	DNAJC6	9829
REST	5978	DLGAP3	58512
REST	5978	CTNNA2	1496
REST	5978	CRKL	1399
REST	5978	CRH	1392
REST	5978	CPNE4	131034
REST	5978	COL5A3	50509
REST	5978	CLVS1	157807
REST	5978	CLK2	1196
REST	5978	CHRNB2	1141
REST	5978	CHKA	1119
REST	5978	CHAT	1103
REST	5978	CENPB	1059
REST	5978	CELF6	60677
REST	5978	CELF4	56853
REST	5978	CDK5R1	8851
REST	5978	CCDC97	90324
REST	5978	CARTPT	9607
REST	5978	CALB1	793
REST	5978	CADPS	8618
REST	5978	CABLES1	91768
REST	5978	BSX	390259
REST	5978	BMF	90427
REST	5978	BDNF	627
REST	5978	ATP6V1B2	526
REST	5978	ANKS1B	56899
REST	5978	ALKBH6	84964
RELB	5971	CD40	958
RELA	5970	ZBTB10	65986
RELA	5970	TRAF1	7185
RELA	5970	TNF	7124
RELA	5970	TLCD1	116238
RELA	5970	SORL1	6653
RELA	5970	SOCS3	9021
RELA	5970	SNX20	124460
RELA	5970	SMAD3	4088
RELA	5970	RELB	5971
RELA	5970	ORAI1	84876
RELA	5970	NOS2	4843
RELA	5970	NFKBIZ	64332
RELA	5970	NFKBIB	4793
RELA	5970	NFKBIA	4792
RELA	5970	NFKB1	4790
RELA	5970	NFAT5	10725
RELA	5970	MMP9	4318
RELA	5970	MLLT6	4302
RELA	5970	MIR4734	100616203
RELA	5970	MIR330	442902
RELA	5970	MAML2	84441
RELA	5970	LTA	4049
RELA	5970	LPXN	9404
RELA	5970	IL8	3576
RELA	5970	IL6	3569
RELA	5970	IL4I1	259307
RELA	5970	IL1R1	3554
RELA	5970	IFNB1	3456
RELA	5970	F3	2152
RELA	5970	EML2	24139
RELA	5970	EBI3	10148
RELA	5970	CXCL3	2921
RELA	5970	CXCL2	2920
RELA	5970	CXCL11	6373
RELA	5970	CXCL10	3627
RELA	5970	CSF3	1440
RELA	5970	CD40	958
RELA	5970	CCND1	595
RELA	5970	CCL2	6347
RELA	5970	C1orf200	644997
RELA	5970	C12orf61	283416
RELA	5970	BIRC3	330
RELA	5970	BIRC2	329
RELA	5970	BCL3	602
RELA	5970	BCL2L1	598
RELA	5970	BCL2	596
RELA	5970	ASB2	51676
RELA	5970	ARL6IP5	10550
