	mi2		
5762.5	55544.4	0.1101154	0.1139686
5762.5	10193.4	0.252127	0.2609495
5762.5	8945.4	0.1541742	0.1595691
5762.5	808.4	0.08534828	0.0883348
5762.5	84775.4	0.1392538	0.1441266
5762.5	51386.4	0.07061953	0.07309067
5762.5	54941.4	0.1056803	0.1093783
5762.5	253714.4	0.2404554	0.2488695
5762.5	23214.4	0.1142443	0.1182419
5762.5	119.4	0.2320269	0.2401461
5762.5	6182.4	0.2609406	0.2700714
5762.5	54058.4	0.1915761	0.1982798
5762.5	342371.4	0.1451568	0.1502362
5762.5	8578.4	0.1242934	0.1286427
5762.5	23463.4	0.1845376	0.1909949
5762.5	94039.4	0.06891911	0.07133075
5762.5	9528.4	0	0
5762.5	7259.4	0.1379112	0.142737
5762.5	2081.4	0.3046101	0.3152691
5762.5	8036.4	0.1151681	0.1191981
5762.5	81839.4	0.1765243	0.1827013
5762.5	1942.4	0.01193796	0.0123557
5762.5	84919.4	0.05449253	0.05639935
5762.5	3224.4	0.09907701	0.1025439
5762.5	84243.4	0.1205021	0.1247188
5762.5	51621.4	0.05288326	0.05473376
5762.5	79094.4	0.06558367	0.06787859
5762.5	3658.4	0.1779604	0.1841876
5762.5	899.4	0.2518883	0.2607024
5762.5	90007.4	0.0758742	0.07852921
5762.5	5725.4	0.003331399	0.003447972
5762.5	165324.4	0.1304214	0.1349852
5762.5	7048.4	0.07665105	0.07933324
5762.5	55299.4	0.05113883	0.05292829
5762.5	11044.4	0.09566355	0.09901103
5762.5	221937.4	0.2052371	0.2124188
5762.5	6602.4	0.2356813	0.2439283
5762.5	9885.4	0.06352516	0.06574805
5762.5	7372.4	0.06916834	0.0715887
5762.5	81619.4	0.1137827	0.1177643
5762.5	57085.4	0.1384006	0.1432435
5762.5	163859.4	0.1794243	0.1857027
5762.5	1783.4	0.2056757	0.2128728
5762.5	10498.4	0.23374	0.2419191
5762.5	51341.4	0.03784103	0.03916518
5762.5	388552.4	0.09959235	0.1030773
5762.5	8864.4	0.1551443	0.1605731
5762.5	100144748.4	0.1203316	0.1245423
5762.5	79056.4	0.1991208	0.2060885
5762.5	81611.4	0.2724624	0.2819964
5762.5	144245.4	0.2089788	0.2162915
5762.5	6815.4	0.1251602	0.1295399
5762.5	126308.4	0.2818041	0.291665
5762.5	390980.4	0.09183549	0.09504902
5762.5	51126.4	0.06763228	0.06999889
5762.5	90204.4	0.1940985	0.2008905
5762.5	10425.4	0.1499436	0.1551904
5762.5	6452.4	0.2118822	0.2192964
5762.5	137886.4	0.2132882	0.2207517
5762.5	6664.4	0.2335542	0.2417267
5762.5	84376.4	0.09098961	0.09417354
5762.5	25987.4	0.1882347	0.1948215
5762.5	3151.4	0.1352702	0.1400036
5762.5	100529063.4	0.1962478	0.2031149
5762.5	4771.4	0.136883	0.1416728
5762.5	134553.4	0.1313663	0.1359631
5762.5	84437.4	0.1748653	0.1809843
5762.5	9052.4	0.2933429	0.3036076
5762.5	192111.4	0.1151926	0.1192235
5762.5	5784.4	0.1708825	0.1768621
5762.5	54442.4	0.1827241	0.189118
5762.5	57546.4	0.2055953	0.2127896
5762.5	116236.4	0.3536355	0.36601
5762.5	284098.4	0.01131967	0.01171577
5762.5	84733.4	0.2300791	0.2381301
5762.5	84924.4	0.1038149	0.1074476
5762.5	57693.4	0.2217406	0.2294998
5762.5	727936.4	0.262537	0.2717238
5762.5	153562.4	0.2327395	0.2408836
5762.5	153642.4	0.1101934	0.1140494
5762.5	8969.4	0.2564405	0.265414
5762.5	84641.4	0.2781141	0.2878459
5762.5	57116.4	0.2107848	0.2181606
5762.5	55670.4	0.03880315	0.04016096
5762.5	84272.4	0.03153837	0.03264197
5762.5	1968.4	0.04931326	0.05103885
5762.5	57761.4	0.3979419	0.4118668
5762.5	84133.4	0.08883227	0.09194072
5762.5	4026.4	0.2225567	0.2303445
5762.5	136051.4	0.1920626	0.1987833
5762.5	91369.4	0.2048918	0.2120614
5762.5	54978.4	0.01167437	0.01208288
5762.5	23060.4	0.2136952	0.2211729
5762.5	7127.4	0.1264894	0.1309155
5762.5	151230.4	0.3918263	0.4055372
5762.5	79230.4	0.1677729	0.1736436
5762.5	1843.4	0.1641573	0.1699015
5762.5	5888.4	0.2055616	0.2127547
5762.5	29126.4	0.1428219	0.1478195
5762.5	1363.4	0.1127187	0.116663
5762.5	26762.4	0.3397455	0.3516339
5762.5	84239.4	0.3857194	0.3992166
5762.5	57190.4	0.008290614	0.008580722
5762.5	10397.4	0.2037187	0.2108473
5762.5	285598.4	0.2161173	0.2236797
5762.5	686.4	0.1737791	0.17986
5762.5	55296.4	0.09474072	0.09805591
5762.5	7029.4	0.08907976	0.09219687
5762.5	56254.4	0.2639753	0.2732124
5762.5	8417.4	0.1955664	0.2024097
5762.5	147949.4	0.1339941	0.1386829
5762.5	4601.4	0.269859	0.279302
5762.5	23527.4	0.1707244	0.1766985
5762.5	7652.4	0.1705919	0.1765613
5762.5	57132.4	0.1198328	0.124026
5762.5	9831.4	0.2257754	0.2336758
5762.5	2935.4	0.07984259	0.08263646
5762.5	729438.4	0.2670112	0.2763545
5762.5	729920.4	0.2331472	0.2413055
5762.5	5540.4	0.04522564	0.04680819
5762.5	5933.4	0.1795611	0.1858444
5762.5	26036.4	0.05303255	0.05488828
5762.5	6885.4	0.1840576	0.1904982
5762.5	79577.4	0.2091109	0.2164282
5762.5	400591.4	0.0005552341	0.000574663
5762.5	55145.4	0.1209837	0.1252172
5762.5	254394.4	0.029829	0.03087278
5762.5	6632.4	0.008822847	0.009131578
5762.5	256471.4	0.09314835	0.09640783
5762.5	54811.4	0.2530207	0.2618744
5762.5	29101.4	0.1769091	0.1830995
5762.5	8555.4	0.4150645	0.4295885
5762.5	54431.4	0.01046438	0.01083055
5762.5	26118.4	0.1909113	0.1975918
5762.5	9906.4	0.05223832	0.05406626
5762.5	646982.4	0.05788968	0.05991537
5762.5	23201.4	0.114757	0.1187726
5762.5	11285.4	0.09220911	0.09543571
5762.5	3990.4	0.2516816	0.2604885
5762.5	2560.4	0.1911978	0.1978883
5762.5	23097.4	0.2684723	0.2778667
5762.5	56142.4	0.2097883	0.2171293
5762.5	148254.4	0.1320935	0.1367158
5762.5	55839.4	0.03205368	0.03317531
5762.5	133383.4	0.2083846	0.2156765
5762.5	59283.4	0.247289	0.2559422
5762.5	57570.4	0.1562579	0.1617257
5762.5	57469.4	0.2027791	0.2098748
5762.5	6223.4	0	0
5762.5	374875.4	0.1245859	0.1289454
5762.5	246.4	0.219679	0.227366
5762.5	54822.4	0.1135026	0.1174743
5762.5	92285.4	0.1187893	0.1229461
5762.5	5860.4	0.2750242	0.2846479
5762.5	65243.4	0.08763495	0.09070149
5762.5	5096.4	0.1248444	0.129213
5762.5	642517.4	0.04195812	0.04342633
5762.5	100885848.4	0.2030219	0.2101261
5762.5	6920.4	0.229179	0.2371985
5762.5	9715.4	0.01704492	0.01764136
5762.5	54900.4	0.204843	0.2120109
5762.5	377047.4	0.2417892	0.2502499
5762.5	284391.4	0.3495847	0.3618175
5762.5	84503.4	0.007031101	0.007277135
5762.5	128989.4	0.2597012	0.2687887
5762.5	4850.4	0.1432154	0.1482268
5762.5	64857.4	0.1763696	0.1825412
5762.5	2734.4	0.153896	0.1592811
5762.5	57057.4	0.09427014	0.09756886
5762.5	5905.4	0.02135249	0.02209966
5762.5	2570.4	0.06140945	0.06355831
5762.5	55508.4	0.2008276	0.207855
5762.5	130340.4	0.1993657	0.206342
5762.5	202243.4	0.05668951	0.05867321
5762.5	2030.4	0.2797673	0.289557
5762.5	8434.4	0.2575556	0.2665681
5762.5	4943.4	0.154588	0.1599974
5762.5	7185.4	0.02072331	0.02144847
5762.5	79830.4	0.004976148	0.005150274
5762.5	51006.4	0.0696162	0.07205222
5762.5	284541.4	0.36439	0.3771409
5762.5	55653.4	0.1639107	0.1696463
5762.5	128077.4	0.3053687	0.3160542
5762.5	64077.4	0.1869279	0.1934689
5762.5	388697.4	0.1347765	0.1394926
5762.5	127670.4	0.2087044	0.2160075
5762.5	57713.4	0.2623456	0.2715256
5762.5	92610.4	0.1897761	0.1964168
5762.5	100288797.4	0.02640267	0.02732656
5762.5	79016.4	0.08980886	0.09295148
5762.5	79862.4	0.1088732	0.1126829
5762.5	439921.4	0.2387046	0.2470574
5762.5	80270.4	0.2325243	0.2406609
5762.5	23275.4	0.1281571	0.1326416
5762.5	376940.4	0.05582787	0.05778141
5762.5	54498.4	0.2546012	0.2635103
5762.5	374383.4	0.1332868	0.1379508
5762.5	79621.4	0.03256488	0.0337044
5762.5	54552.4	0.08218989	0.0850659
5762.5	317.4	0.09731514	0.1007204
5762.5	79856.4	0.3198684	0.3310613
5762.5	83903.4	0.2658987	0.2752031
5762.5	118461.4	0.01974118	0.02043197
5762.5	130367.4	0.4795762	0.4963577
5762.5	84245.4	0.1945411	0.2013485
5762.5	8824.4	0.1276678	0.1321352
5762.5	5198.4	0.2353779	0.2436143
5762.5	57474.4	0.04377649	0.04530833
5762.5	1579.4	0.3041179	0.3147597
5762.5	84868.4	0.06533849	0.06762483
5762.5	136647.4	0.1021346	0.1057086
5762.5	64866.4	0.09091495	0.09409627
5762.5	55540.4	0.1895244	0.1961563
5762.5	201163.4	0.1513214	0.1566165
5762.5	57544.4	0.1523539	0.1576851
5762.5	114804.4	0.3083557	0.3191458
5762.5	65082.4	0.1684696	0.1743647
5762.5	1950.4	0.3385358	0.350382
5762.5	84273.4	0.2185016	0.2261475
5762.5	9066.4	0.4264452	0.4413675
5762.5	100506736.4	0.2504913	0.2592566
5762.5	8773.4	0.1371692	0.1419691
5762.5	718.4	0	0
5762.5	84318.4	0.178746	0.1850007
5762.5	79684.4	0.06598191	0.06829077
5762.5	4292.4	0.133553	0.1382263
5762.5	85865.4	0.074716	0.07733048
5762.5	26048.4	0.01578858	0.01634106
5762.5	51090.4	0.3286909	0.3401925
5762.5	6634.4	0.2018724	0.2089363
5762.5	146050.4	0.2820397	0.2919089
5762.5	388507.4	0.176176	0.1823408
5762.5	51193.4	0.15001	0.1552592
5762.5	7477.4	0.3249778	0.3363495
5762.5	55737.4	0.09611824	0.09948163
5762.5	56886.4	0.120235	0.1244423
5762.5	7320.4	0.05729582	0.05930073
5762.5	7170.4	0.03704342	0.03833966
5762.5	29964.4	0.0004735238	0.0004900934
5762.5	55751.4	0.0594872	0.06156879
5762.5	10972.4	0.0137657	0.01424739
5762.5	6884.4	0.3018497	0.3124121
5762.5	23635.4	0.2232788	0.2310918
5762.5	84888.4	0.01502497	0.01555072
5762.5	222553.4	0.1888175	0.1954246
5762.5	80143.4	0.02093941	0.02167213
5762.5	5914.4	0.1300808	0.1346326
5762.5	376267.4	0.2697173	0.2791553
5762.5	91300.4	0.00880679	0.009114959
5762.5	201562.4	0.1592618	0.1648347
5762.5	80142.4	0.1420567	0.1470276
5762.5	11040.4	0.1437763	0.1488073
5762.5	27115.4	0.1825629	0.1889512
5762.5	80025.4	0.1105053	0.1143721
5762.5	4782.4	0.1061263	0.1098399
5762.5	57446.4	0.09859039	0.1020403
5762.5	4681.4	0.1554537	0.1608934
5762.5	112939.4	0.08912475	0.09224343
5762.5	54893.4	0.170726	0.1767
5762.5	118812.4	0.1428857	0.1478856
5762.5	2872.4	0.02307631	0.0238838
5762.5	5609.4	0.04416614	0.04571162
5762.5	25875.4	0.06911259	0.071531
5762.5	23276.4	0.02356741	0.02439208
5762.5	10365.4	0.1990882	0.2060547
5762.5	11127.4	0.09515175	0.09848132
5762.5	84439.4	0.2097695	0.2171098
5762.5	26508.4	0.115544	0.1195871
5762.5	2926.4	0.1960629	0.2029236
5762.5	51573.4	0.2570383	0.2660326
5762.5	2553.4	0.1973276	0.2042326
5762.5	64778.4	0.1298218	0.1343645
5762.5	23272.4	0.2192475	0.2269195
5762.5	55007.4	0.0447667	0.04633318
5762.5	2107.4	0.02956107	0.03059548
5762.5	84285.4	0.09743897	0.1008486
5762.5	11056.4	0.1665662	0.1723947
5762.5	1431.4	0.04062901	0.04205072
5762.5	1184.4	0.1961082	0.2029705
5762.5	150275.4	0.02329069	0.02410568
5762.5	138199.4	0.08575709	0.08875792
5762.5	647087.4	0.1922005	0.1989261
5762.5	144097.4	0.1289831	0.1334965
5762.5	79591.4	0.1442276	0.1492744
5762.5	2186.4	0.2235627	0.2313857
5762.5	148789.4	0.1980328	0.2049624
5762.5	140459.4	0.04415451	0.04569958
5762.5	392.4	0.05438056	0.05628346
5762.5	23382.4	0.249155	0.2578735
5762.5	84328.4	0.1118744	0.1157891
5762.5	197350.4	0.4763383	0.4930065
5762.5	54858.4	0.2038893	0.2110238
5762.5	113878.4	0.1779604	0.1841876
5762.5	80830.4	0.1500601	0.155311
5762.5	23338.4	0.3370393	0.3488331
5762.5	338699.4	0.1092832	0.1131073
5762.5	23096.4	0.279073	0.2888384
5762.5	8899.4	0.1965683	0.2034467
5762.5	10948.4	0.01791855	0.01854556
5762.5	9501.4	0.1995721	0.2065556
5762.5	6470.4	0.247699	0.2563666
5762.5	810.4	0.04242862	0.04391329
5762.5	7070.4	0.06309945	0.06530744
5762.5	9369.4	0.2067337	0.2139678
5762.5	57699.4	0.1808923	0.1872221
5762.5	79441.4	0.1386681	0.1435204
5762.5	7572.4	0.1920256	0.1987451
5762.5	151742.4	0.1899885	0.1966366
5762.5	5339.4	0.01657251	0.01715241
5762.5	9796.4	0.2256184	0.2335133
5762.5	4900.4	0.02286048	0.02366042
5762.5	200958.4	0.1648541	0.1706227
5762.5	10490.4	0.1761417	0.1823053
5762.5	339327.4	0.02373477	0.0245653
5762.5	256472.4	0.2857045	0.2957019
5762.5	363.4	0.19405	0.2008403
5762.5	23439.4	0.1220939	0.1263663
5762.5	9784.4	0.09755485	0.1009685
5762.5	375593.4	0.1459407	0.1510475
5762.5	378108.4	0.2046732	0.2118351
5762.5	357.4	0.3012524	0.3117939
5762.5	114134.4	0.2010115	0.2080454
5762.5	10148.4	0.03968032	0.04106883
5762.5	56658.4	0.1066865	0.1104197
5762.5	2849.4	0.01314448	0.01360443
5762.5	7495.4	0.1726764	0.1787188
5762.5	7562.4	0.2097601	0.2171001
5762.5	51104.4	0.1360087	0.140768
5762.5	132203.4	0.00735242	0.007609698
5762.5	5000.4	0.0955152	0.09885749
5762.5	200030.4	0.102402	0.1059853
5762.5	222068.4	0.05632606	0.05829704
5762.5	23271.4	0.3515003	0.3638001
5762.5	283130.4	0.1756056	0.1817504
5762.5	7412.4	0.3204913	0.331706
5762.5	11149.4	0.1641096	0.1698522
5762.5	9712.4	0.2100113	0.2173601
5762.5	7073.4	0.03727876	0.03858323
5762.5	10979.4	0.1615453	0.1671981
5762.5	51135.4	0.2088307	0.2161381
5762.5	54499.4	0.09964387	0.1031306
5762.5	151888.4	0.08417414	0.08711958
5762.5	11213.4	0.2032079	0.2103186
5762.5	79788.4	0.2199758	0.2276733
5762.5	100289678.4	0.1559059	0.1613614
5762.5	123041.4	0.06524239	0.06752537
5762.5	6745.4	0.03645592	0.03773159
5762.5	6836.4	0	0
5762.5	51149.4	0.1995055	0.2064867
5762.5	126298.4	0.05941254	0.06149152
5762.5	65988.4	0.06705066	0.06939692
5762.5	5557.4	0.3833257	0.3967391
5762.5	2147.4	0.03178784	0.03290017
5762.5	10311.4	0.2350981	0.2433247
5762.5	64241.4	0.2206179	0.2283378
5762.5	7700.4	0.1113184	0.1152137
5762.5	150921.4	0.2177567	0.2253765
5762.5	5768.4	0.242727	0.2512206
5762.5	64106.4	0.1186891	0.1228423
5762.5	112495.4	0.2580205	0.2670493
5762.5	2677.4	0.0940994	0.09739215
5762.5	2355.4	0.1657149	0.1715137
5762.5	10671.4	0.1601595	0.1657638
5762.5	54205.4	0.1239187	0.1282549
5762.5	10295.4	0.1608898	0.1665197
5762.5	10038.4	0.1506063	0.1558764
5762.5	55234.4	0.09487626	0.0981962
5762.5	7490.4	0.2221528	0.2299265
5762.5	4153.4	0.3634591	0.3761773
5762.5	5129.4	0.2067535	0.2139883
5762.5	23155.4	0.1294979	0.1340293
5762.5	81570.4	0.251436	0.2602343
5762.5	64207.4	0.1503053	0.1555648
5762.5	79980.4	0.1546112	0.1600214
5762.5	2909.4	0.2097603	0.2171003
5762.5	90321.4	0.2346561	0.2428672
5762.5	5284.4	0.07454749	0.07715608
5762.5	55330.4	0.2616206	0.2707752
5762.5	205564.4	0.08223273	0.08511024
5762.5	7594.4	0.2919624	0.3021789
5762.5	55171.4	0.1881504	0.1947342
5762.5	58496.4	0.08917921	0.09229979
5762.5	5753.4	0.3094625	0.3202913
5762.5	10066.4	0.0122538	0.01268259
5762.5	27333.4	0.1310379	0.1356232
5762.5	10884.4	0.2255297	0.2334215
5762.5	6399.4	0.0204448	0.02116021
5762.5	55344.4	0.3713394	0.3843334
5762.5	6518.4	0.2556882	0.2646353
5762.5	646019.4	0.1834249	0.1898433
5762.5	60509.4	0.3580626	0.370592
5762.5	84717.4	0.173922	0.1800079
5762.5	201158.4	0.02806716	0.02904929
5762.5	26503.4	0.1165661	0.120645
5762.5	26973.4	0.19465	0.2014612
5762.5	388567.4	0.06879005	0.07119716
5762.5	84135.4	0.08257371	0.08546315
5762.5	116254.4	0.096622	0.100003
5762.5	126070.4	0.1403951	0.1453078
5762.5	4701.4	0.07906768	0.08183444
5762.5	740.4	0.04133234	0.04277865
5762.5	55167.4	0.02590318	0.02680959
5762.5	64420.4	0.074351	0.07695271
5762.5	5316.4	0.04205424	0.04352581
5762.5	51343.4	0.02839066	0.02938412
5762.5	51378.4	0.1414729	0.1464234
5762.5	8602.4	0.1776799	0.1838974
5762.5	57465.4	0.06283127	0.06502987
5762.5	51545.4	0.2378329	0.2461552
5762.5	10965.4	0.1967859	0.2036719
5762.5	23241.4	0.174444	0.1805482
5762.5	410.4	0.1380166	0.1428461
5762.5	1723.4	0.4027706	0.4168644
5762.5	51196.4	0.002765045	0.0028618
5762.5	148362.4	0.08290198	0.08580291
5762.5	11237.4	0.2608605	0.2699886
5762.5	65258.4	0.2577399	0.2667588
5762.5	148213.4	0.1722439	0.1782711
5762.5	10020.4	0.2128109	0.2202577
5762.5	6473.4	0.09081189	0.0939896
5762.5	9122.4	0.0002640105	0.0002732488
5762.5	342945.4	0.1646919	0.1704549
5762.5	6683.4	0.07336111	0.07592818
5762.5	10849.4	0.02009097	0.02079399
5762.5	27238.4	0.2664626	0.2757868
5762.5	27332.4	0.06180443	0.06396711
5762.5	169611.4	0.2636524	0.2728782
5762.5	26034.4	0.1494023	0.1546302
5762.5	79807.4	0.2525659	0.2614037
5762.5	51115.4	0.07276092	0.07530698
5762.5	4093.4	0.2224766	0.2302616
5762.5	348738.4	0.1748987	0.1810188
5762.5	10207.4	0.2170813	0.2246775
5762.5	55676.4	0.1629597	0.168662
5762.5	728116.4	0.1721114	0.1781339
5762.5	81609.4	0.2138236	0.2213057
5762.5	80323.4	0.2582816	0.2673195
5762.5	1615.4	0.2220627	0.2298332
5762.5	57412.4	0.1039698	0.107608
5762.5	79465.4	0.2398145	0.2482061
5762.5	7014.4	0.2331412	0.2412993
5762.5	342527.4	0.09156399	0.09476802
5762.5	112487.4	0.04361347	0.0451396
5762.5	79019.4	0.1508988	0.1561791
5762.5	10301.4	0.01846667	0.01911287
5762.5	54901.4	0.1738677	0.1799517
5762.5	6619.4	0.1879113	0.1944867
5762.5	26259.4	0.09663478	0.1000162
5762.5	10380.4	0.3057771	0.3164769
5762.5	123720.4	0.1988209	0.205778
5762.5	9182.4	0.2900104	0.3001586
5762.5	79627.4	0.179159	0.1854282
5762.5	388531.4	0.03055109	0.03162014
5762.5	5470.4	0.04142255	0.04287201
5762.5	7678.4	0.2201119	0.2278141
5762.5	6810.4	0.03465505	0.03586771
5762.5	10567.4	0.1956434	0.2024894
5762.5	79603.4	0.2341753	0.2423696
5762.5	101060200.4	0.03312886	0.03428812
5762.5	9404.4	0.1444877	0.1495436
5762.5	55558.4	0.1714314	0.1774301
5762.5	25885.4	0.03703199	0.03832783
5762.5	54989.4	0.07474184	0.07735722
5762.5	7423.4	0.0965221	0.09989962
5762.5	91754.4	0.1781016	0.1843338
5762.5	54682.4	0.2227938	0.2305898
5762.5	641339.4	0.03015055	0.03120559
5762.5	79902.4	0.1679365	0.1738129
5762.5	2524.4	0.1846854	0.191148
5762.5	84524.4	0.2318975	0.2400121
5762.5	222962.4	0.3861548	0.3996673
5762.5	221060.4	0.195137	0.2019653
5762.5	54737.4	0.237993	0.2463209
5762.5	10316.4	0.2559555	0.264912
5762.5	30835.4	0.05452909	0.05643718
5762.5	3364.4	0.2234176	0.2312354
5762.5	84674.4	0.2642753	0.2735229
5762.5	10630.4	0.1471023	0.1522497
5762.5	399687.4	0.09724242	0.1006452
5762.5	8645.4	0.2097113	0.2170496
5762.5	375748.4	0.1469045	0.1520451
5762.5	5321.4	0.1986852	0.2056377
5762.5	345274.4	0.2301696	0.2382237
5762.5	440603.4	0.1136732	0.1176508
5762.5	4117.4	0.08032516	0.08313592
5762.5	55295.4	0.313054	0.3240085
5762.5	6152.4	0	0
5762.5	2121.4	0.4999639	0.5174587
5762.5	6564.4	0.3945611	0.4083677
5762.5	164091.4	0.2605073	0.2696231
5762.5	64902.4	0.4590022	0.4750637
5762.5	841.4	0.04326392	0.04477782
5762.5	344022.4	0.1743159	0.1804156
5762.5	148808.4	0.134421	0.1391246
5762.5	339448.4	0.02651581	0.02744366
5762.5	63932.4	0.1094886	0.1133199
5762.5	6787.4	0.2329044	0.2410542
5762.5	57536.4	0.1882832	0.1948717
5762.5	27202.4	0.2087949	0.2161011
5762.5	1534.4	0.1347765	0.1394926
5762.5	283927.4	0.2983041	0.3087424
5762.5	135398.4	0.2546526	0.2635635
5762.5	9905.4	0.02711643	0.0280653
5762.5	55003.4	0.09360227	0.09687762
5762.5	64425.4	0.2114432	0.2188421
5762.5	4725.4	0.09845494	0.1019001
5762.5	79005.4	0.2735391	0.2831108
5762.5	391.4	0.02275429	0.02355051
5762.5	153201.4	0.1082025	0.1119887
5762.5	79585.4	0.1330142	0.1376686
5762.5	79809.4	0.1668346	0.1726725
5762.5	5704.4	0.1392509	0.1441236
5762.5	23225.4	0.330801	0.3423764
5762.5	79137.4	0.09802011	0.1014501
5762.5	339834.4	0.2162659	0.2238335
5762.5	90060.4	0.1475663	0.15273
5762.5	1305.4	0.02486798	0.02573817
5762.5	2185.4	0.2453364	0.2539212
5762.5	389799.4	0.05848339	0.06052986
5762.5	84166.4	0.07514744	0.07777701
5762.5	10848.4	0.1013443	0.1048906
5762.5	2773.4	0.08570436	0.08870335
5762.5	9146.4	0.07867807	0.08143119
5762.5	5763.4	0.1961416	0.203005
5762.5	140576.4	0.154755	0.1601702
5762.5	283638.4	0.1364758	0.1412513
5762.5	2583.4	0.4674031	0.4837586
5762.5	1277.4	0.02809973	0.02908301
5762.5	1869.4	0.3082203	0.3190056
5762.5	254552.4	0.07712217	0.07982085
5762.5	84929.4	0.3420681	0.3540378
5762.5	94.4	0.0879414	0.09101867
5762.5	153769.4	0.2536532	0.2625291
5762.5	157285.4	0.2410624	0.2494977
5762.5	10509.4	0.1038381	0.1074716
5762.5	3656.4	0.2086665	0.2159682
5762.5	443.4	0.2296466	0.2376824
5762.5	285315.4	0.06997031	0.07241872
5762.5	84952.4	0.2320013	0.2401196
5762.5	91893.4	0.07953117	0.08231414
5762.5	57594.4	0.1818568	0.1882203
5762.5	345275.4	0.6153596	0.6368924
5762.5	100507608.4	0.1866268	0.1931573
5762.5	79691.4	0.07752666	0.08023949
5762.5	359845.4	0.01162278	0.01202948
5762.5	29950.4	0.2678465	0.277219
5762.5	84102.4	0.2933102	0.3035738
5762.5	96764.4	0.08863553	0.09173709
5762.5	150465.4	0.05645444	0.0584299
5762.5	51118.4	0.06537409	0.06766168
5762.5	90199.4	0.008003947	0.008284024
5762.5	54539.4	0.06838402	0.07077693
5762.5	9840.4	0.2418662	0.2503296
5762.5	9172.4	0.1748987	0.1810188
5762.5	4192.4	0.01319361	0.01365529
5762.5	5457.4	0.04875468	0.05046072
5762.5	83990.4	0.2103668	0.2177281
5762.5	79979.4	0.2472182	0.2558689
5762.5	144717.4	0.1681888	0.1740741
5762.5	414.4	0.2197314	0.2274203
5762.5	4148.4	0.3614518	0.3740999
5762.5	401612.4	0.002835599	0.002934823
5757.5	51719.4	0.1223306	0.1266112
5757.5	5315.4	0.1294161	0.1339447
5757.5	4851.4	0.1683219	0.1742118
5757.5	3091.4	0.4685451	0.4849406
5757.5	331.4	0.106471	0.1101966
5757.5	4904.4	0.05420767	0.05610452
5757.5	5796.4	0.2340112	0.2421998
5757.5	2395.4	0.3527823	0.3651269
5757.5	285672.4	0.2482148	0.2569004
5757.5	983.4	0.3537168	0.3660942
5757.5	2152.4	0.1942444	0.2010414
5757.5	1303.4	0.3652752	0.378057
5757.5	9802.4	0.09424869	0.09754666
5757.5	5814.4	0.1537506	0.1591307
5757.5	1719.4	0.4304548	0.4455174
5757.5	64376.4	0.1370636	0.1418598
5757.5	22.4	0.3054611	0.3161498
5757.5	7874.4	0.1394479	0.1443275
5757.5	6461.4	0.2799916	0.2897892
5757.5	7539.4	0.2632731	0.2724856
5757.5	51130.4	0.2196281	0.2273133
5757.5	9191.4	0.2160615	0.223622
5757.5	26960.4	0.4221939	0.4369674
5757.5	23358.4	0.498483	0.5159261
5757.5	79954.4	0.04536916	0.04695673
5757.5	51780.4	0.254569	0.2634769
5757.5	1152.4	0.2682628	0.2776499
5757.5	374882.4	0.1132288	0.1171909
5757.5	10618.4	0.07753324	0.08024631
5757.5	3709.4	0.3641483	0.3768906
5757.5	22948.4	0.1041103	0.1077533
5757.5	1659.4	0.1466971	0.1518303
5757.5	8368.4	0.1496498	0.1548863
5757.5	1973.4	0.2691856	0.278605
5757.5	7536.4	0.05912599	0.06119494
5757.5	203068.4	0	0
5757.5	28987.4	0.2400847	0.2484858
5757.5	79102.4	0.2289309	0.2369417
5757.5	4839.4	0.007417461	0.007677015
5757.5	10057.4	0.09888638	0.1023466
5757.5	7026.4	0.3449074	0.3569765
5757.5	51021.4	0.2617536	0.270913
5757.5	6829.4	0.1192193	0.1233911
5757.5	6888.4	0.1433886	0.1484061
5757.5	7415.4	0	0
5757.5	71.4	0	0
5757.5	6154.4	0.05786713	0.05989203
5757.5	5827.4	0.4933289	0.5105915
5757.5	1387.4	0.2014898	0.2085404
5757.5	4794.4	0.2703506	0.2798108
5757.5	3939.4	0	0
5757.5	123263.4	0.3084381	0.319231
5757.5	7064.4	0.2258372	0.2337398
5757.5	7027.4	0.5021897	0.5197624
5757.5	81.4	0.05291322	0.05476477
5757.5	11335.4	0.05621959	0.05818684
5757.5	57645.4	0.01912143	0.01979054
5757.5	6203.4	0	0
5757.5	54878.4	0.350559	0.3628258
5757.5	55588.4	0.03820659	0.03954353
5757.5	821.4	0	0
5757.5	1736.4	0.03302656	0.03418223
5757.5	64788.4	0.3795909	0.3928737
5757.5	2975.4	0.1175544	0.1216679
5757.5	9887.4	0.1309059	0.1354865
5757.5	84823.4	0.1340766	0.1387682
5757.5	8683.4	0.1872543	0.1938068
5757.5	57583.4	0.2129738	0.2204262
5757.5	2771.4	0.06144585	0.06359598
5757.5	328.4	0.09560566	0.09895112
5757.5	483.4	0.3793656	0.3926405
5757.5	55183.4	0.1701012	0.1760534
5757.5	57532.4	0.3644406	0.3771932
5757.5	92609.4	0.292405	0.3026369
5757.5	4193.4	0.1299095	0.1344554
