V1	TCGA.BC.A10Q.01A.11R.A130.13	TCGA.BC.A10Q.11A.11R.A130.13	TCGA.BC.A10R.01A.11R.A130.13	TCGA.BC.A10R.11A.11R.A130.13	TCGA.BC.A10T.01A.11R.A130.13	TCGA.BC.A10T.11A.11R.A130.13	TCGA.BC.A10U.01A.11R.A130.13	TCGA.BC.A10U.11A.11R.A130.13	TCGA.BC.A10W.01A.11R.A130.13	TCGA.BC.A10W.11A.11R.A130.13	TCGA.BC.A10X.01A.11R.A130.13	TCGA.BC.A10X.11A.11R.A130.13	TCGA.BC.A10Y.01A.11R.A130.13	TCGA.BC.A10Y.11A.11R.A130.13	TCGA.BC.A10Z.01A.11R.A130.13	TCGA.BC.A10Z.11A.11R.A130.13	TCGA.BC.A110.01A.11R.A130.13	TCGA.BC.A110.11A.11R.A130.13	TCGA.BC.A216.01A.11R.A154.13	TCGA.BC.A216.11A.11R.A154.13	TCGA.BD.A2L6.01A.11R.A214.13	TCGA.BD.A2L6.11A.21R.A214.13	TCGA.BD.A3EP.01A.11R.A22J.13	TCGA.BD.A3EP.11A.12R.A22J.13	TCGA.DD.A114.01A.11R.A130.13	TCGA.DD.A114.11A.12R.A130.13	TCGA.DD.A118.01A.11R.A130.13	TCGA.DD.A118.11A.11R.A130.13	TCGA.DD.A119.01A.11R.A130.13	TCGA.DD.A119.11A.11R.A130.13	TCGA.DD.A11A.01A.11R.A130.13	TCGA.DD.A11A.11A.11R.A130.13	TCGA.DD.A11B.01A.11R.A130.13	TCGA.DD.A11B.11A.11R.A130.13	TCGA.DD.A11C.01A.11R.A130.13	TCGA.DD.A11C.11A.11R.A130.13	TCGA.DD.A11D.01A.11R.A130.13	TCGA.DD.A11D.11A.12R.A130.13	TCGA.DD.A1EB.01A.11R.A130.13	TCGA.DD.A1EB.11A.11R.A130.13	TCGA.DD.A1EC.01A.21R.A130.13	TCGA.DD.A1EC.11A.11R.A130.13	TCGA.DD.A1EE.01A.11R.A130.13	TCGA.DD.A1EE.11A.11R.A130.13	TCGA.DD.A1EH.01A.11R.A130.13	TCGA.DD.A1EH.11A.11R.A130.13	TCGA.DD.A1EJ.01A.11R.A154.13	TCGA.DD.A1EJ.11A.11R.A154.13	TCGA.DD.A1EL.01A.11R.A154.13	TCGA.DD.A1EL.11A.11R.A154.13	TCGA.DD.A39V.01A.11R.A214.13	TCGA.DD.A39V.11A.11R.A214.13	TCGA.DD.A39W.01A.11R.A214.13	TCGA.DD.A39W.11A.11R.A214.13	TCGA.DD.A39X.01A.11R.A214.13	TCGA.DD.A39X.11A.11R.A214.13	TCGA.DD.A39Z.01A.11R.A214.13	TCGA.DD.A39Z.11A.21R.A214.13	TCGA.DD.A3A1.01A.11R.A214.13	TCGA.DD.A3A1.11A.11R.A214.13	TCGA.DD.A3A2.01A.11R.A214.13	TCGA.DD.A3A2.11A.11R.A214.13	TCGA.DD.A3A3.01A.11R.A22J.13	TCGA.DD.A3A3.11A.11R.A22J.13	TCGA.EP.A12J.01A.11R.A130.13	TCGA.EP.A12J.11A.11R.A130.13	TCGA.EP.A26S.01A.11R.A16S.13	TCGA.EP.A26S.11A.12R.A16S.13	TCGA.ES.A2HT.01A.12R.A17X.13	TCGA.ES.A2HT.11A.11R.A17X.13	TCGA.FV.A23B.01A.11R.A16S.13	TCGA.FV.A23B.11A.11R.A16S.13	TCGA.FV.A2QR.01A.11R.A214.13	TCGA.FV.A2QR.11A.11R.A214.13
hsa-mir-6855	 1.8046039	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.118301	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.384914	 0.000000	 0.0000000	 0.5609356	 0.0000000	 0.000000	 0.000000	 1.148841	 0.0000000	 0.9365918	 0.000000	 1.7827617	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.184486	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.866721	 0.0000000	 0.000000	 0.5490143	 2.597384	 0.0000000	 0.000000	 0.0000000	 0.9459877	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.8313068	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.834460	 1.094159	 1.3694904	 0.000000	 0.000000	 0.000000	 1.0342910	 1.346304	 0.0000000	 1.359402	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6856	 0.0000000	 0.0000000	 0.896730	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6904762	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.8071504	 0.000000	 0.000000	 0.000000	 0.0000000	 1.184486	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 2.482679	 0.000000	 0.000000	 0.8701831	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.335559	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6857	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.117411	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 2.370439	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.5416137	 0.0000000	 0.0000000
hsa-mir-6858	 0.0000000	 0.9565168	 0.000000	 0.000000	 0.000000	 0.0000000	 2.118150	 1.2372990	 1.118301	 0.0000000	 0.0000000	 0.8711165	 0.000000	 0.000000	 1.549736	 1.8735540	 0.0000000	 0.0000000	 1.117411	 0.000000	 1.148841	 0.0000000	 0.9365918	 0.000000	 1.3935414	 0.7139478	 0.000000	 0.0000000	 1.167377	 0.000000	 1.166338	 0.0000000	 0.000000	 0.7832753	 0.000000	 1.442116	 1.038770	 0.0000000	 2.102341	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 2.139030	 0.0000000	 0.000000	 0.000000	 1.384917	 0.0000000	 2.492571	 1.1475732	 0.000000	 0.0000000	 1.773487	 0.000000	 0.000000	 0.7111129	 1.8100748	 0.9655940
hsa-mir-6859-1	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 1.7001094	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6860	 0.0000000	 1.5266887	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 1.118301	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.5609356	 1.2418518	 1.117411	 1.680987	 0.000000	 1.1555110	 1.4997835	 0.000000	 0.0000000	 1.5463930	 0.000000	 0.0000000	 1.167377	 1.076195	 2.579579	 0.0000000	 0.000000	 0.0000000	 1.992775	 0.000000	 0.000000	 1.5157148	 1.404373	 0.0000000	 1.780937	 0.5490143	 1.424364	 1.3973476	 0.000000	 0.7531428	 2.9041086	 0.0000000	 0.000000	 1.089717	 1.136022	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 1.043085	 2.297469	 2.139030	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 2.0138278	 0.000000	 1.3426721	 2.545372	 0.000000	 0.000000	 0.7111129	 0.0000000	 0.9655940
hsa-mir-6861	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.333084	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 1.148841	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 1.043085	 0.000000	 0.000000	 0.8414873	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6862-1	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.1403048	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.5609356	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.866721	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 2.0543420	 0.000000	 1.703387	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6864	 1.4126306	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.7832753	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.5621166
hsa-mir-6866	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 1.2372990	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.795344	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9483783	 0.000000	 0.6311805	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.089717	 1.136022	 0.0000000	 0.0000000	 0.0000000	 1.390079	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6867	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6079135	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6868	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.4887277	 0.000000	 2.1355080	 0.000000	 0.0000000	 1.4268916	 0.0000000	 1.333084	 0.852624	 3.411179	 0.0000000	 1.7553696	 0.7506147	 0.000000	 0.000000	 0.000000	 1.1555110	 0.9365918	 0.000000	 1.3935414	 0.0000000	 1.959975	 2.2475508	 2.244306	 2.112835	 0.000000	 0.9133788	 2.606750	 1.9575931	 1.992775	 2.148733	 0.000000	 0.0000000	 0.866721	 0.6311805	 0.000000	 1.2565621	 2.597384	 0.8616253	 0.000000	 0.7531428	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.4672694	 0.000000	 0.834460	 3.487225	 1.3694904	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 2.545372	 1.374461	 2.826789	 2.0653422	 2.1184061	 1.7579485
hsa-mir-6869	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 1.4104257	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.636428	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6870	 0.0000000	 0.0000000	 1.445558	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.118301	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.9038111	 0.000000	 0.4924244	 0.0000000	 1.959975	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.7832753	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.149419	 0.0000000	 1.424364	 0.0000000	 1.276670	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.7111129	 0.8762005	 0.0000000
hsa-mir-6871	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.5609356	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 1.289997	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.9459877	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.773487	 0.000000	 0.000000	 0.0000000	 1.8100748	 0.0000000
hsa-mir-6872	 0.8727191	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6873	 0.0000000	 0.9565168	 0.000000	 0.000000	 1.195891	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.9771123	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.1555110	 0.9365918	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.184486	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.8762005	 0.0000000
hsa-mir-6874	 0.0000000	 0.9565168	 0.000000	 0.967835	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.118301	 0.9771123	 0.0000000	 1.4104257	 2.474623	 0.000000	 0.000000	 0.9169457	 0.0000000	 1.2418518	 0.000000	 0.000000	 0.000000	 0.0000000	 0.9365918	 0.000000	 0.8588675	 0.0000000	 1.959975	 1.3216418	 0.000000	 2.112835	 0.000000	 1.4682720	 1.184486	 0.7832753	 0.000000	 0.000000	 0.000000	 0.0000000	 1.404373	 1.0687833	 1.149419	 0.0000000	 0.000000	 1.3973476	 0.000000	 0.7531428	 0.0000000	 1.3655642	 1.720135	 0.000000	 1.136022	 0.8701831	 0.0000000	 2.0483362	 0.000000	 0.9126425	 1.043085	 1.359734	 2.139030	 0.0000000	 0.000000	 1.038452	 0.000000	 0.0000000	 1.346304	 0.6850024	 2.046692	 0.8222025	 0.000000	 0.000000	 0.000000	 0.0000000	 1.8100748	 0.9655940
hsa-mir-6875	 1.4126306	 1.9342737	 1.842184	 2.530949	 1.840655	 0.0000000	 2.941621	 1.2372990	 2.506817	 1.9655308	 0.8830999	 0.8711165	 1.333084	 0.000000	 0.000000	 0.9169457	 0.0000000	 0.0000000	 0.000000	 0.000000	 1.780189	 1.5066264	 0.9365918	 1.346039	 2.0889747	 1.1893963	 3.040258	 0.0000000	 2.854026	 2.441981	 2.242827	 1.4682720	 3.483183	 1.6613395	 0.000000	 2.148733	 1.636428	 2.2384229	 3.207133	 1.6759637	 3.848068	 0.5490143	 2.597384	 2.0936740	 3.141653	 1.6118245	 2.4937848	 0.0000000	 0.000000	 2.731534	 1.763617	 1.4091409	 0.7133863	 0.0000000	 0.000000	 0.9126425	 0.000000	 0.000000	 1.094159	 0.8414873	 2.370439	 0.000000	 2.544660	 0.0000000	 0.000000	 2.2160599	 2.510295	 0.0000000	 0.000000	 2.065373	 3.879078	 0.7111129	 1.8100748	 0.0000000
hsa-mir-6876	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6079135	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6877	 0.0000000	 1.5266887	 0.896730	 0.000000	 2.284689	 1.1403048	 0.000000	 0.0000000	 1.118301	 0.0000000	 0.8830999	 0.0000000	 4.375198	 0.000000	 2.279552	 0.0000000	 0.5609356	 0.0000000	 0.000000	 1.305085	 1.148841	 0.0000000	 0.0000000	 0.000000	 0.8588675	 1.1893963	 1.959975	 1.3216418	 1.167377	 1.076195	 0.000000	 0.9133788	 1.184486	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.795161	 0.6311805	 0.000000	 0.9457361	 2.126947	 0.0000000	 1.276670	 1.2454475	 0.0000000	 0.0000000	 0.000000	 1.703387	 0.000000	 0.8701831	 0.7133863	 0.8351736	 0.000000	 0.9126425	 1.043085	 0.834460	 0.000000	 0.8414873	 0.000000	 0.000000	 0.000000	 0.0000000	 1.346304	 2.0138278	 0.000000	 0.8222025	 0.000000	 1.374461	 1.335559	 0.7111129	 0.8762005	 0.9655940
hsa-mir-6878	 0.0000000	 0.0000000	 0.000000	 0.000000	 1.840655	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9133788	 0.000000	 0.0000000	 1.992775	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.149419	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.089717	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.390079	 0.0000000	 0.000000	 0.000000	 0.000000	 0.8414873	 0.000000	 1.038452	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6879	 0.8727191	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 1.2372990	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.333084	 0.000000	 0.000000	 0.0000000	 0.5609356	 0.0000000	 1.117411	 0.000000	 0.000000	 0.6904762	 0.0000000	 0.000000	 0.8588675	 0.7139478	 0.000000	 0.0000000	 1.167377	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.636428	 0.0000000	 0.000000	 0.6311805	 1.149419	 0.0000000	 2.126947	 0.0000000	 0.000000	 0.7531428	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.8701831	 2.0697850	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 1.038452	 0.000000	 0.0000000	 1.346304	 0.0000000	 0.000000	 1.3426721	 0.000000	 1.374461	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-6880	 0.0000000	 0.0000000	 0.896730	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.8208945	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.7506147	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.8588675	 0.7139478	 0.000000	 0.0000000	 1.167377	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.149419	 0.5490143	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.5416137	 0.0000000	 0.0000000
hsa-mir-6881	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 1.5543642	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.5157148	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.7133863	 0.0000000	 1.390079	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 2.078315	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
